danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.575,0.784,7,-4.248,1,0.0808,0.0396,0.0,0.639,0.452,110.012,audio_features,1FTsXXwai3jVXhBTLd4e4L,spotify:track:1FTsXXwai3jVXhBTLd4e4L,https://api.spotify.com/v1/tracks/1FTsXXwai3jVXhBTLd4e4L,https://api.spotify.com/v1/audio-analysis/1FTsXXwai3jVXhBTLd4e4L,189400,4
0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,audio_features,6fujklziTHa8uoM5OQSfIo,spotify:track:6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,291893,4
0.821,0.85,10,-1.563,0,0.0469,0.273,1.38e-05,0.0393,0.963,130.015,audio_features,4jswhbcaGqFe8v5uSHlqyb,spotify:track:4jswhbcaGqFe8v5uSHlqyb,https://api.spotify.com/v1/tracks/4jswhbcaGqFe8v5uSHlqyb,https://api.spotify.com/v1/audio-analysis/4jswhbcaGqFe8v5uSHlqyb,162508,4
0.774,0.764,4,-5.445,0,0.0518,0.156,0.0,0.0383,0.912,118.997,audio_features,2aFiaMXmWsM3Vj72F9ksBl,spotify:track:2aFiaMXmWsM3Vj72F9ksBl,https://api.spotify.com/v1/tracks/2aFiaMXmWsM3Vj72F9ksBl,https://api.spotify.com/v1/audio-analysis/2aFiaMXmWsM3Vj72F9ksBl,219147,4
0.629,0.954,9,-3.719,1,0.0516,0.0893,0.0,0.0788,0.87,163.104,audio_features,0Or4rCFurYpUxYh0bbpxRY,spotify:track:0Or4rCFurYpUxYh0bbpxRY,https://api.spotify.com/v1/tracks/0Or4rCFurYpUxYh0bbpxRY,https://api.spotify.com/v1/audio-analysis/0Or4rCFurYpUxYh0bbpxRY,148304,4
0.469,0.68,11,-4.921,0,0.117,0.137,0.0,0.11,0.374,147.734,audio_features,4TZy1wLyHec06pwgFYDh1a,spotify:track:4TZy1wLyHec06pwgFYDh1a,https://api.spotify.com/v1/tracks/4TZy1wLyHec06pwgFYDh1a,https://api.spotify.com/v1/audio-analysis/4TZy1wLyHec06pwgFYDh1a,208733,4
0.645,0.806,6,-4.543,1,0.0844,0.386,0.0,0.118,0.904,189.887,audio_features,5Bn6W4bwH7Bw5nMvn8V4xF,spotify:track:5Bn6W4bwH7Bw5nMvn8V4xF,https://api.spotify.com/v1/tracks/5Bn6W4bwH7Bw5nMvn8V4xF,https://api.spotify.com/v1/audio-analysis/5Bn6W4bwH7Bw5nMvn8V4xF,160893,4
0.774,0.611,6,-2.883,1,0.134,0.109,0.0,0.0805,0.388,89.995,audio_features,6m2LNopVJKsvBB9l7Z1rwn,spotify:track:6m2LNopVJKsvBB9l7Z1rwn,https://api.spotify.com/v1/tracks/6m2LNopVJKsvBB9l7Z1rwn,https://api.spotify.com/v1/audio-analysis/6m2LNopVJKsvBB9l7Z1rwn,161593,4
0.734,0.637,4,-5.677,0,0.141,0.0462,2.29e-05,0.0602,0.648,169.977,audio_features,3CRDbSIZ4r5MsZ0YwxuEkn,spotify:track:3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/tracks/3CRDbSIZ4r5MsZ0YwxuEkn,https://api.spotify.com/v1/audio-analysis/3CRDbSIZ4r5MsZ0YwxuEkn,202333,4
0.728,0.563,1,-8.053,0,0.134,0.621,0.0,0.179,0.352,100.017,audio_features,68EMU2RD1ECNeOeJ5qAXCV,spotify:track:68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/tracks/68EMU2RD1ECNeOeJ5qAXCV,https://api.spotify.com/v1/audio-analysis/68EMU2RD1ECNeOeJ5qAXCV,217707,4
0.928,0.481,9,-9.35,0,0.287,0.105,0.0,0.176,0.613,134.007,audio_features,343YBumqHu19cGoGARUTsd,spotify:track:343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/tracks/343YBumqHu19cGoGARUTsd,https://api.spotify.com/v1/audio-analysis/343YBumqHu19cGoGARUTsd,210937,4
0.732,0.396,4,-9.348,0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,audio_features,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920,4
0.758,0.5,1,-6.81,1,0.437,0.364,0.0,0.222,0.696,137.792,audio_features,0Mh4id8WvrTFOB9RiVitrB,spotify:track:0Mh4id8WvrTFOB9RiVitrB,https://api.spotify.com/v1/tracks/0Mh4id8WvrTFOB9RiVitrB,https://api.spotify.com/v1/audio-analysis/0Mh4id8WvrTFOB9RiVitrB,253093,4
0.564,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.027,audio_features,1OAiWI2oPmglaOiv9fdioU,spotify:track:1OAiWI2oPmglaOiv9fdioU,https://api.spotify.com/v1/tracks/1OAiWI2oPmglaOiv9fdioU,https://api.spotify.com/v1/audio-analysis/1OAiWI2oPmglaOiv9fdioU,212647,4
0.825,0.647,6,-8.052,0,0.0936,0.182,1.3e-06,0.114,0.672,129.995,audio_features,5XRtwljsug3r3XOBy9Bndu,spotify:track:5XRtwljsug3r3XOBy9Bndu,https://api.spotify.com/v1/tracks/5XRtwljsug3r3XOBy9Bndu,https://api.spotify.com/v1/audio-analysis/5XRtwljsug3r3XOBy9Bndu,258960,4
0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,audio_features,1PSBzsahR2AKwLJgx8ehBj,spotify:track:1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,239293,4
0.675,0.654,6,-5.684,0,0.0297,0.772,0.0,0.483,0.502,110.005,audio_features,5Nw3HvX6k8cB7NjEkqJkij,spotify:track:5Nw3HvX6k8cB7NjEkqJkij,https://api.spotify.com/v1/tracks/5Nw3HvX6k8cB7NjEkqJkij,https://api.spotify.com/v1/audio-analysis/5Nw3HvX6k8cB7NjEkqJkij,241918,4
0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,audio_features,3hB5DgAiMAQ4DzYbsMq1IT,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/tracks/3hB5DgAiMAQ4DzYbsMq1IT,https://api.spotify.com/v1/audio-analysis/3hB5DgAiMAQ4DzYbsMq1IT,233720,4
0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,4WjH9Bzt3kx7z8kl0awxh4,spotify:track:4WjH9Bzt3kx7z8kl0awxh4,https://api.spotify.com/v1/tracks/4WjH9Bzt3kx7z8kl0awxh4,https://api.spotify.com/v1/audio-analysis/4WjH9Bzt3kx7z8kl0awxh4,176561,4
0.596,0.851,5,-4.245,0,0.121,0.0358,3.19e-05,0.365,0.612,202.049,audio_features,2ACOWPLUe4A4KuQ5ioD2od,spotify:track:2ACOWPLUe4A4KuQ5ioD2od,https://api.spotify.com/v1/tracks/2ACOWPLUe4A4KuQ5ioD2od,https://api.spotify.com/v1/audio-analysis/2ACOWPLUe4A4KuQ5ioD2od,204013,4
0.674,0.722,7,-4.749,1,0.0686,0.17,0.0,0.178,0.511,148.101,audio_features,5YdC74tZejyq3vurDOLFYz,spotify:track:5YdC74tZejyq3vurDOLFYz,https://api.spotify.com/v1/tracks/5YdC74tZejyq3vurDOLFYz,https://api.spotify.com/v1/audio-analysis/5YdC74tZejyq3vurDOLFYz,169865,4
0.519,0.923,0,-5.32,1,0.148,0.628,0.0,0.881,0.607,187.888,audio_features,0GhaUJVyWwAKDELlAAFWyo,spotify:track:0GhaUJVyWwAKDELlAAFWyo,https://api.spotify.com/v1/tracks/0GhaUJVyWwAKDELlAAFWyo,https://api.spotify.com/v1/audio-analysis/0GhaUJVyWwAKDELlAAFWyo,219507,4
0.588,0.497,8,-6.978,0,0.189,0.67,0.000603,0.243,0.511,71.85,audio_features,4gvePWCd0GfkC40QshflUy,spotify:track:4gvePWCd0GfkC40QshflUy,https://api.spotify.com/v1/tracks/4gvePWCd0GfkC40QshflUy,https://api.spotify.com/v1/audio-analysis/4gvePWCd0GfkC40QshflUy,267795,4
0.569,0.805,10,-4.0,0,0.0559,0.0407,0.0,0.294,0.653,104.989,audio_features,7hA7pMp2Vr1OCC4sWYwaMG,spotify:track:7hA7pMp2Vr1OCC4sWYwaMG,https://api.spotify.com/v1/tracks/7hA7pMp2Vr1OCC4sWYwaMG,https://api.spotify.com/v1/audio-analysis/7hA7pMp2Vr1OCC4sWYwaMG,175160,4
0.673,0.877,1,-3.108,0,0.122,0.0613,0.0,0.331,0.819,137.937,audio_features,6UZJOc2HBrTp9DYfir9N8n,spotify:track:6UZJOc2HBrTp9DYfir9N8n,https://api.spotify.com/v1/tracks/6UZJOc2HBrTp9DYfir9N8n,https://api.spotify.com/v1/audio-analysis/6UZJOc2HBrTp9DYfir9N8n,232486,4
0.525,0.945,1,-4.208,0,0.154,0.628,6.42e-05,0.491,0.55,166.151,audio_features,6bV82DzyaNLjig0tVywear,spotify:track:6bV82DzyaNLjig0tVywear,https://api.spotify.com/v1/tracks/6bV82DzyaNLjig0tVywear,https://api.spotify.com/v1/audio-analysis/6bV82DzyaNLjig0tVywear,163907,4
0.532,0.8,9,-2.503,1,0.0749,0.612,0.0,0.0853,0.749,161.767,audio_features,77VvA3wNFxm1P9amCKlVHQ,spotify:track:77VvA3wNFxm1P9amCKlVHQ,https://api.spotify.com/v1/tracks/77VvA3wNFxm1P9amCKlVHQ,https://api.spotify.com/v1/audio-analysis/77VvA3wNFxm1P9amCKlVHQ,183867,4
0.486,0.713,2,-3.949,0,0.0524,0.0853,0.0,0.0839,0.297,121.028,audio_features,4Q4jmPHwu0wrJvqrld0FQ6,spotify:track:4Q4jmPHwu0wrJvqrld0FQ6,https://api.spotify.com/v1/tracks/4Q4jmPHwu0wrJvqrld0FQ6,https://api.spotify.com/v1/audio-analysis/4Q4jmPHwu0wrJvqrld0FQ6,226720,4
0.69,0.524,6,-8.39,0,0.103,0.0415,3.16e-06,0.17,0.562,164.023,audio_features,4BHzQ9C00ceJxfG16AlNWb,spotify:track:4BHzQ9C00ceJxfG16AlNWb,https://api.spotify.com/v1/tracks/4BHzQ9C00ceJxfG16AlNWb,https://api.spotify.com/v1/audio-analysis/4BHzQ9C00ceJxfG16AlNWb,223080,4
0.504,0.957,11,-3.627,0,0.0649,0.102,0.0,0.299,0.931,155.996,audio_features,5ITDkudn3l1YoZc2TP0vhN,spotify:track:5ITDkudn3l1YoZc2TP0vhN,https://api.spotify.com/v1/tracks/5ITDkudn3l1YoZc2TP0vhN,https://api.spotify.com/v1/audio-analysis/5ITDkudn3l1YoZc2TP0vhN,182707,4
0.645,0.713,6,-5.355,1,0.0393,0.00835,0.0,0.113,0.566,74.989,audio_features,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507,4
0.483,0.787,8,-5.244,1,0.102,0.112,0.0,0.257,0.58,122.058,audio_features,1cG0umU5TKStygKsPFZ9pY,spotify:track:1cG0umU5TKStygKsPFZ9pY,https://api.spotify.com/v1/tracks/1cG0umU5TKStygKsPFZ9pY,https://api.spotify.com/v1/audio-analysis/1cG0umU5TKStygKsPFZ9pY,191379,4
0.903,0.62,2,-8.094,1,0.0587,0.00347,0.000119,0.0504,0.539,134.96,audio_features,2FBUoWkIuQXwayw2RNo5l6,spotify:track:2FBUoWkIuQXwayw2RNo5l6,https://api.spotify.com/v1/tracks/2FBUoWkIuQXwayw2RNo5l6,https://api.spotify.com/v1/audio-analysis/2FBUoWkIuQXwayw2RNo5l6,267067,4
0.782,0.919,8,-3.771,0,0.115,0.274,3.09e-06,0.0521,0.691,132.99,audio_features,0gNxi721t2RcPt5LdWGfpb,spotify:track:0gNxi721t2RcPt5LdWGfpb,https://api.spotify.com/v1/tracks/0gNxi721t2RcPt5LdWGfpb,https://api.spotify.com/v1/audio-analysis/0gNxi721t2RcPt5LdWGfpb,151680,4
0.322,0.756,2,-5.167,1,0.0532,0.0775,0.0,0.793,0.501,140.934,audio_features,3HrvG1d9OZpg6eV4A1dcSk,spotify:track:3HrvG1d9OZpg6eV4A1dcSk,https://api.spotify.com/v1/tracks/3HrvG1d9OZpg6eV4A1dcSk,https://api.spotify.com/v1/audio-analysis/3HrvG1d9OZpg6eV4A1dcSk,179562,4
0.646,0.761,4,-1.789,1,0.083,0.562,0.0,0.675,0.69,134.152,audio_features,68y9Wxhai4e17Ywvnz76vY,spotify:track:68y9Wxhai4e17Ywvnz76vY,https://api.spotify.com/v1/tracks/68y9Wxhai4e17Ywvnz76vY,https://api.spotify.com/v1/audio-analysis/68y9Wxhai4e17Ywvnz76vY,213173,4
0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90.0,audio_features,2rizacJSyD9S1IQUxUxnsK,spotify:track:2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/tracks/2rizacJSyD9S1IQUxUxnsK,https://api.spotify.com/v1/audio-analysis/2rizacJSyD9S1IQUxUxnsK,194080,4
0.707,0.849,8,-3.527,1,0.0535,0.557,0.0,0.849,0.607,125.982,audio_features,6S8yTw0KfidwuAq5Y6Bygj,spotify:track:6S8yTw0KfidwuAq5Y6Bygj,https://api.spotify.com/v1/tracks/6S8yTw0KfidwuAq5Y6Bygj,https://api.spotify.com/v1/audio-analysis/6S8yTw0KfidwuAq5Y6Bygj,190620,4
0.887,0.884,1,0.076,1,0.0716,0.404,0.00722,0.0895,0.963,130.009,audio_features,3pM81OKNrV6d2zJb76nQ6M,spotify:track:3pM81OKNrV6d2zJb76nQ6M,https://api.spotify.com/v1/tracks/3pM81OKNrV6d2zJb76nQ6M,https://api.spotify.com/v1/audio-analysis/3pM81OKNrV6d2zJb76nQ6M,206860,4
0.776,0.783,2,-4.18,0,0.0481,0.172,0.0,0.0891,0.756,134.146,audio_features,4NpFX0f0GfJgy92c9ypVxk,spotify:track:4NpFX0f0GfJgy92c9ypVxk,https://api.spotify.com/v1/tracks/4NpFX0f0GfJgy92c9ypVxk,https://api.spotify.com/v1/audio-analysis/4NpFX0f0GfJgy92c9ypVxk,161720,4
0.456,0.87,7,-3.793,0,0.0748,0.57,0.0,0.572,0.364,147.796,audio_features,4PNi30UilK0CZi2z9wegMQ,spotify:track:4PNi30UilK0CZi2z9wegMQ,https://api.spotify.com/v1/tracks/4PNi30UilK0CZi2z9wegMQ,https://api.spotify.com/v1/audio-analysis/4PNi30UilK0CZi2z9wegMQ,176155,4
0.508,0.761,11,-7.543,1,0.0447,0.677,1.22e-05,0.0702,0.595,180.177,audio_features,6ccKu0LwJzOhLAxBwP2PTk,spotify:track:6ccKu0LwJzOhLAxBwP2PTk,https://api.spotify.com/v1/tracks/6ccKu0LwJzOhLAxBwP2PTk,https://api.spotify.com/v1/audio-analysis/6ccKu0LwJzOhLAxBwP2PTk,197600,4
0.696,0.743,6,-3.838,1,0.0331,0.0778,0.0,0.0581,0.644,122.978,audio_features,1D3ODoXHBLpdxolZRHWV1j,spotify:track:1D3ODoXHBLpdxolZRHWV1j,https://api.spotify.com/v1/tracks/1D3ODoXHBLpdxolZRHWV1j,https://api.spotify.com/v1/audio-analysis/1D3ODoXHBLpdxolZRHWV1j,201254,4
0.884,0.77,1,-5.34,0,0.495,0.585,0.0,0.27,0.679,129.83,audio_features,716p41p4BQQuUMgOP8ucpF,spotify:track:716p41p4BQQuUMgOP8ucpF,https://api.spotify.com/v1/tracks/716p41p4BQQuUMgOP8ucpF,https://api.spotify.com/v1/audio-analysis/716p41p4BQQuUMgOP8ucpF,177789,4
0.644,0.898,8,-0.109,0,0.289,0.358,5.28e-05,0.159,0.541,132.028,audio_features,0P3k6Jipqv1UWX0a4GmUuj,spotify:track:0P3k6Jipqv1UWX0a4GmUuj,https://api.spotify.com/v1/tracks/0P3k6Jipqv1UWX0a4GmUuj,https://api.spotify.com/v1/audio-analysis/0P3k6Jipqv1UWX0a4GmUuj,239740,4
0.796,0.586,6,-2.479,0,0.0356,0.59,0.0,0.124,0.305,130.023,audio_features,6V3J5pbU5yBvB5zxPSyP5v,spotify:track:6V3J5pbU5yBvB5zxPSyP5v,https://api.spotify.com/v1/tracks/6V3J5pbU5yBvB5zxPSyP5v,https://api.spotify.com/v1/audio-analysis/6V3J5pbU5yBvB5zxPSyP5v,192078,4
0.748,0.788,1,-7.055,1,0.0334,0.0591,0.0,0.0863,0.884,120.076,audio_features,494OU6M7NOf4ICYb4zWCf5,spotify:track:494OU6M7NOf4ICYb4zWCf5,https://api.spotify.com/v1/tracks/494OU6M7NOf4ICYb4zWCf5,https://api.spotify.com/v1/audio-analysis/494OU6M7NOf4ICYb4zWCf5,235493,4
0.554,0.798,11,-3.045,1,0.218,0.464,0.0,0.322,0.585,175.676,audio_features,21j9YxYHSzrdcLBX3mb5UL,spotify:track:21j9YxYHSzrdcLBX3mb5UL,https://api.spotify.com/v1/tracks/21j9YxYHSzrdcLBX3mb5UL,https://api.spotify.com/v1/audio-analysis/21j9YxYHSzrdcLBX3mb5UL,234093,4
0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,audio_features,22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4
0.667,0.954,1,-3.083,0,0.0624,0.0775,0.0,0.0456,0.935,81.499,audio_features,4xRSLYsW0Y4FCnkFqyuJdF,spotify:track:4xRSLYsW0Y4FCnkFqyuJdF,https://api.spotify.com/v1/tracks/4xRSLYsW0Y4FCnkFqyuJdF,https://api.spotify.com/v1/audio-analysis/4xRSLYsW0Y4FCnkFqyuJdF,148640,4
0.624,0.95,7,-3.004,1,0.0752,0.219,0.0,0.35,0.861,161.953,audio_features,7clSIA4MRU6LJAoCWWEiuy,spotify:track:7clSIA4MRU6LJAoCWWEiuy,https://api.spotify.com/v1/tracks/7clSIA4MRU6LJAoCWWEiuy,https://api.spotify.com/v1/audio-analysis/7clSIA4MRU6LJAoCWWEiuy,167341,4
0.676,0.937,2,-4.964,0,0.0504,0.581,0.0,0.143,0.891,163.998,audio_features,4bftZ7IayYg0I6qQNk4ecK,spotify:track:4bftZ7IayYg0I6qQNk4ecK,https://api.spotify.com/v1/tracks/4bftZ7IayYg0I6qQNk4ecK,https://api.spotify.com/v1/audio-analysis/4bftZ7IayYg0I6qQNk4ecK,174067,4
0.712,0.89,1,-3.792,0,0.0729,0.645,0.0,0.0726,0.569,163.848,audio_features,4DYmJ19DhmxUe26QhANDYv,spotify:track:4DYmJ19DhmxUe26QhANDYv,https://api.spotify.com/v1/tracks/4DYmJ19DhmxUe26QhANDYv,https://api.spotify.com/v1/audio-analysis/4DYmJ19DhmxUe26QhANDYv,163902,4
0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,audio_features,6fxVffaTuwjgEk5h9QyRjy,spotify:track:6fxVffaTuwjgEk5h9QyRjy,https://api.spotify.com/v1/tracks/6fxVffaTuwjgEk5h9QyRjy,https://api.spotify.com/v1/audio-analysis/6fxVffaTuwjgEk5h9QyRjy,258987,4
0.636,0.633,4,-4.23,1,0.126,0.371,0.0,0.102,0.512,99.721,audio_features,1qOLh0tI7trd1zdDKxYZTe,spotify:track:1qOLh0tI7trd1zdDKxYZTe,https://api.spotify.com/v1/tracks/1qOLh0tI7trd1zdDKxYZTe,https://api.spotify.com/v1/audio-analysis/1qOLh0tI7trd1zdDKxYZTe,181880,4
0.573,0.739,0,-5.74,1,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,230227,4
0.588,0.839,9,-5.123,1,0.154,0.589,1.14e-06,0.345,0.859,152.976,audio_features,3opvl2S4zhJC9rhRLDDYs1,spotify:track:3opvl2S4zhJC9rhRLDDYs1,https://api.spotify.com/v1/tracks/3opvl2S4zhJC9rhRLDDYs1,https://api.spotify.com/v1/audio-analysis/3opvl2S4zhJC9rhRLDDYs1,193066,4
0.638,0.924,7,-3.887,1,0.0359,0.00205,0.000173,0.149,0.529,111.995,audio_features,69uxyAqqPIsUyTO8txoP2M,spotify:track:69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/tracks/69uxyAqqPIsUyTO8txoP2M,https://api.spotify.com/v1/audio-analysis/69uxyAqqPIsUyTO8txoP2M,263787,4
0.659,0.926,1,-2.344,0,0.164,0.158,0.0,0.96,0.76,164.958,audio_features,3twpVbHfTCpgHNlStxfpzx,spotify:track:3twpVbHfTCpgHNlStxfpzx,https://api.spotify.com/v1/tracks/3twpVbHfTCpgHNlStxfpzx,https://api.spotify.com/v1/audio-analysis/3twpVbHfTCpgHNlStxfpzx,157947,4
0.584,0.7,11,-4.275,1,0.0456,0.117,0.0,0.0939,0.438,124.944,audio_features,0PDUDa38GO8lMxLCRc4lL1,spotify:track:0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,202747,4
0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,audio_features,3pzjHKrQSvXGHQ98dx18HI,spotify:track:3pzjHKrQSvXGHQ98dx18HI,https://api.spotify.com/v1/tracks/3pzjHKrQSvXGHQ98dx18HI,https://api.spotify.com/v1/audio-analysis/3pzjHKrQSvXGHQ98dx18HI,205680,4
0.815,0.674,9,-4.018,1,0.0934,0.498,0.0,0.125,0.639,106.056,audio_features,19Ggp86mkEnRw93u91IJPO,spotify:track:19Ggp86mkEnRw93u91IJPO,https://api.spotify.com/v1/tracks/19Ggp86mkEnRw93u91IJPO,https://api.spotify.com/v1/audio-analysis/19Ggp86mkEnRw93u91IJPO,164178,4
0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,audio_features,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,210227,4
0.734,0.762,1,-4.248,0,0.0644,0.213,0.0,0.124,0.786,171.925,audio_features,5ZCwyAL9zbEJVmmNQwt9lE,spotify:track:5ZCwyAL9zbEJVmmNQwt9lE,https://api.spotify.com/v1/tracks/5ZCwyAL9zbEJVmmNQwt9lE,https://api.spotify.com/v1/audio-analysis/5ZCwyAL9zbEJVmmNQwt9lE,160105,4
0.742,0.479,10,-5.83,1,0.0551,0.29,0.0,0.391,0.346,119.951,audio_features,7129iqBafaphfc3WPCGC0L,spotify:track:7129iqBafaphfc3WPCGC0L,https://api.spotify.com/v1/tracks/7129iqBafaphfc3WPCGC0L,https://api.spotify.com/v1/audio-analysis/7129iqBafaphfc3WPCGC0L,237300,4
0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,audio_features,5OOkp4U9P9oL23maHFHL1h,spotify:track:5OOkp4U9P9oL23maHFHL1h,https://api.spotify.com/v1/tracks/5OOkp4U9P9oL23maHFHL1h,https://api.spotify.com/v1/audio-analysis/5OOkp4U9P9oL23maHFHL1h,246761,4
0.67,0.838,0,-4.031,1,0.0362,0.0604,0.000611,0.159,0.717,104.998,audio_features,78rIJddV4X0HkNAInEcYde,spotify:track:78rIJddV4X0HkNAInEcYde,https://api.spotify.com/v1/tracks/78rIJddV4X0HkNAInEcYde,https://api.spotify.com/v1/audio-analysis/78rIJddV4X0HkNAInEcYde,222041,4
0.639,0.785,10,-6.167,0,0.174,0.0174,0.00107,0.0512,0.686,191.95,audio_features,6bLopGnirdrilrpdVB6Um1,spotify:track:6bLopGnirdrilrpdVB6Um1,https://api.spotify.com/v1/tracks/6bLopGnirdrilrpdVB6Um1,https://api.spotify.com/v1/audio-analysis/6bLopGnirdrilrpdVB6Um1,210920,4
0.76,0.999,9,-4.007,1,0.15,0.177,0.281,0.866,0.0807,133.002,audio_features,2loApP0kPaim0BTDVP9F26,spotify:track:2loApP0kPaim0BTDVP9F26,https://api.spotify.com/v1/tracks/2loApP0kPaim0BTDVP9F26,https://api.spotify.com/v1/audio-analysis/2loApP0kPaim0BTDVP9F26,176608,4
0.589,0.651,6,-5.097,1,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627,4
0.746,0.754,1,-6.681,1,0.067,0.0152,0.0,0.0486,0.764,149.882,audio_features,1WP1r7fuvRqZRnUaTi2I1Q,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,206880,4
0.707,0.862,1,-4.549,0,0.0927,0.606,0.0,0.135,0.816,170.102,audio_features,2bKuHYkbEpKgNNVQ0eGJlB,spotify:track:2bKuHYkbEpKgNNVQ0eGJlB,https://api.spotify.com/v1/tracks/2bKuHYkbEpKgNNVQ0eGJlB,https://api.spotify.com/v1/audio-analysis/2bKuHYkbEpKgNNVQ0eGJlB,169296,4
0.714,0.773,5,-4.148,1,0.0429,0.44,0.0,0.101,0.644,136.981,audio_features,0HEZXwSywflxeQcysigawO,spotify:track:0HEZXwSywflxeQcysigawO,https://api.spotify.com/v1/tracks/0HEZXwSywflxeQcysigawO,https://api.spotify.com/v1/audio-analysis/0HEZXwSywflxeQcysigawO,222597,4
0.598,0.885,7,-3.383,1,0.0509,0.255,0.0,0.965,0.648,113.919,audio_features,6gquljDBW7rE6mCBzmTRxo,spotify:track:6gquljDBW7rE6mCBzmTRxo,https://api.spotify.com/v1/tracks/6gquljDBW7rE6mCBzmTRxo,https://api.spotify.com/v1/audio-analysis/6gquljDBW7rE6mCBzmTRxo,192947,4
0.682,0.91,9,-3.791,1,0.124,0.534,0.0,0.35,0.896,163.985,audio_features,1DdnD06naRACOpK8lAnLp1,spotify:track:1DdnD06naRACOpK8lAnLp1,https://api.spotify.com/v1/tracks/1DdnD06naRACOpK8lAnLp1,https://api.spotify.com/v1/audio-analysis/1DdnD06naRACOpK8lAnLp1,184207,4
0.606,0.818,9,-4.426,1,0.276,0.14,0.0,0.369,0.507,96.001,audio_features,50BLTf1U0LHzxYc4M6clwC,spotify:track:50BLTf1U0LHzxYc4M6clwC,https://api.spotify.com/v1/tracks/50BLTf1U0LHzxYc4M6clwC,https://api.spotify.com/v1/audio-analysis/50BLTf1U0LHzxYc4M6clwC,162377,4
